Data do commit;Arquivo;Seletores de Tipo;Seletores de Classe;Seletores de ID
16/12/2013 04:40:19;tama.web/src/main/webapp/styles/standard.css;66;84;12
16/12/2013 04:33:44;tama.web/src/main/webapp/styles/standard.css;66;83;12
16/12/2013 04:20:07;tama.web/src/main/webapp/styles/standard.css;66;82;12
19/09/2013 06:29:22;tama.web/src/main/webapp/styles/standard.css;66;84;12
12/08/2013 01:19:28;tama.web/src/main/webapp/styles/standard.css;66;83;12
08/07/2013 03:51:28;tama.web/src/main/webapp/styles/standard.css;66;82;12
29/04/2013 02:06:57;tama.web/src/main/webapp/styles/standard.css;66;80;12
29/04/2013 02:05:35;tama.web/src/main/webapp/styles/standard.css;66;80;12
23/04/2013 09:36:25;tama.web/src/main/webapp/styles/standard.css;66;80;12
23/04/2013 02:49:43;tama.web/src/main/webapp/styles/standard.css;66;80;12
17/04/2013 03:02:47;tama.web/src/main/webapp/styles/standard.css;66;80;12
12/04/2013 03:05:10;tama.web/src/main/webapp/styles/patient-summary.css;3;5;0
12/04/2013 03:05:10;tama.web/src/main/webapp/styles/standard.css;66;78;12
10/04/2013 06:20:09;tama.web/src/main/webapp/styles/standard.css;65;75;12
10/04/2013 03:32:25;tama.web/src/main/webapp/styles/standard.css;65;75;12
08/04/2013 08:00:35;tama.web/src/main/webapp/styles/standard.css;65;75;12
01/04/2013 03:12:16;tama.web/src/main/webapp/styles/standard.css;65;74;12
22/03/2013 01:21:09;tama.web/src/main/webapp/styles/standard.css;65;74;12
13/03/2013 05:36:30;tama.web/src/main/webapp/styles/standard.css;65;74;12
13/03/2013 04:38:44;tama.web/src/main/webapp/styles/standard.css;66;73;12
12/03/2013 08:39:17;tama.web/src/main/webapp/styles/standard.css;66;72;12
10/03/2013 03:35:37;tama.web/src/main/webapp/styles/standard.css;65;72;12
08/03/2013 07:03:37;tama.web/src/main/webapp/styles/standard.css;65;71;12
08/03/2013 06:25:18;tama.web/src/main/webapp/styles/standard.css;65;69;12
08/03/2013 04:11:35;tama.web/src/main/webapp/styles/standard.css;65;70;12
07/03/2013 07:46:27;tama.web/src/main/webapp/styles/standard.css;65;69;12
07/03/2013 07:31:19;tama.web/src/main/webapp/styles/standard.css;65;68;12
06/03/2013 05:31:49;tama.web/src/main/webapp/styles/standard.css;65;66;12
06/03/2013 04:14:19;tama.web/src/main/webapp/styles/standard.css;65;66;12
06/03/2013 03:15:21;tama.web/src/main/webapp/styles/standard.css;65;66;12
05/03/2013 09:35:21;tama.web/src/main/webapp/styles/standard.css;65;66;12
05/03/2013 08:31:59;tama.web/src/main/webapp/styles/standard.css;65;66;11
13/02/2013 08:58:33;tama.web/src/main/webapp/styles/standard.css;65;66;9
13/02/2013 05:17:37;tama.web/src/main/webapp/styles/standard.css;65;65;9
11/02/2013 04:01:04;tama.web/src/main/webapp/styles/standard.css;65;64;9
29/01/2013 13:40:08;tama.web/src/main/webapp/styles/standard.css;65;63;9
28/12/2012 10:00:47;tama.web/src/main/webapp/styles/patient-summary.css;4;5;0
28/12/2012 06:23:55;tama.web/src/main/webapp/styles/patient-summary.css;4;5;0
27/09/2012 09:31:33;tama.web/src/main/webapp/styles/standard.css;65;62;9
27/09/2012 01:47:10;tama.web/src/main/webapp/styles/standard.css;65;62;9
12/04/2012 01:53:25;tama.web/src/main/webapp/styles/standard.css;65;62;9
12/04/2012 01:52:59;tama.web/src/main/webapp/styles/standard.css;65;62;9
12/04/2012 01:52:55;tama.web/src/main/webapp/styles/standard.css;65;62;9
10/04/2012 03:53:27;tama.web/src/main/webapp/styles/standard.css;65;62;9
09/04/2012 03:54:24;tama.web/src/main/webapp/styles/standard.css;65;62;9
09/04/2012 03:45:36;tama.web/src/main/webapp/styles/standard.css;65;62;9
29/03/2012 06:58:03;tama.web/src/main/webapp/styles/standard.css;65;62;9
13/03/2012 10:42:33;tama.web/src/main/webapp/styles/standard.css;65;61;9
13/03/2012 07:06:40;tama.web/src/main/webapp/styles/standard.css;65;60;12
09/03/2012 08:39:37;tama.web/src/main/webapp/styles/standard.css;64;60;12
09/03/2012 03:03:23;tama.web/src/main/webapp/styles/standard.css;64;60;12
08/03/2012 04:15:15;tama.web/src/main/webapp/styles/standard.css;64;59;12
